%time,field.x,field.y,field.z
1580310897415928830,0.00281085276034,0.0,0.00733038285838
1580310897415946707,-0.000702669556853,0.0,0.00733038285838
1580310897415964223,-0.000702669556853,0.00327929913157,0.00733038285838
1580310897415986550,-0.000702669556853,0.00327929913157,0.00244346095279
1580310897415997990,0.000234223185618,0.00327929913157,0.00244346095279
1580310897416635877,0.000234223185618,0.00163956229932,0.00244346095279
1580310897417177569,0.000234223185618,0.00163956229932,0.00855211333477
1580310897419604119,0.00163956229932,0.00163956229932,0.00855211333477
1580310897420305563,0.00163956229932,-0.000936892742471,0.00855211333477
1580310897420323249,0.00163956229932,-0.000936892742471,0.0
1580310897420347497,0.0,-0.000936892742471,0.0
1580310897420864270,0.0,-0.00210818320348,0.0
1580310897422370746,0.0,-0.00210818320348,0.00366519142919
1580310897422393272,0.000702669556853,-0.00210818320348,0.00366519142919
1580310897422405777,0.000702669556853,-0.00327929913157,0.00366519142919
1580310897422430470,0.000702669556853,-0.00327929913157,0.00855211333477
1580310897422473140,0.00210818320348,-0.00327929913157,0.00855211333477
1580310897422494550,0.00210818320348,-0.00163956229932,0.00855211333477
1580310897422533680,0.00210818320348,-0.00163956229932,-0.0207694180987
1580310897422555528,0.00257662957472,-0.00163956229932,-0.0207694180987
1580310897422575412,0.00257662957472,0.0,-0.0207694180987
1580310897422591705,0.00257662957472,0.0,0.00244346095279
1580310897422597346,0.00281085276034,0.0,0.00244346095279
1580310897422614063,0.00281085276034,-0.00327929913157,0.00244346095279
1580310897422749495,0.00281085276034,-0.00327929913157,0.00977384381117
1580310897423321590,0.00327929913157,-0.00327929913157,0.00977384381117
1580310897423458591,0.00327929913157,-0.00327929913157,0.00977384381117
1580310897423463437,0.00327929913157,-0.00327929913157,0.00733038285838
1580310897423471239,0.00117111592809,-0.00327929913157,0.00733038285838
1580310897423883796,0.00117111592809,-0.00515308461651,0.00733038285838
1580310897423909919,0.00117111592809,-0.00515308461651,0.00488692190558
1580310897423915032,0.00257662957472,-0.00515308461651,0.00488692190558
1580310897423929437,0.00257662957472,-0.0049188614309,0.00488692190558
1580310897423971670,0.00257662957472,-0.0049188614309,-0.00733038285838
1580310897424259257,0.00257662957472,-0.0049188614309,-0.00733038285838
1580310897424280473,0.00257662957472,-0.00327929913157,-0.00733038285838
