%time,field.x,field.y,field.z
1580310897415948119,0.000703018622703,-0.00246073971239,0.000936892742471
1580310897415968932,0.00421846080207,0.0056246725804,0.0
1580310897415978567,0.0056246725804,0.00492147942477,0.00140533911371
1580310897416003807,0.00632769120311,-0.00105452793405,0.00163956229932
1580310897416648753,0.0056246725804,-0.00773390298144,0.00117111592809
1580310897417981371,0.00281224902374,-0.00386695149072,0.00351352231719
1580310897419580195,0.00527298873613,0.00667920051446,-0.000234223185618
1580310897420267598,0.0056246725804,0.0119521892506,-0.00187378548494
1580310897420305462,0.00386695149072,0.0,-0.00281085276034
1580310897420328421,0.000351509311352,-0.00808541229279,0.00163956229932
1580310897420612190,-0.00246073971239,-0.00281224902374,0.00304507594595
1580310897420633559,0.000703018622703,0.00632769120311,0.000936892742471
1580310897420642444,0.00351544217937,0.00738221913716,0.000468446371235
1580310897420650879,-0.00210923040104,-0.000351509311352,0.00281085276034
1580310897420674811,-0.00316375833509,-0.0105461520052,0.00468463824528
1580310897420690688,-0.000703018622703,-0.00456997011342,0.000936892742471
1580310897420708136,-0.00105452793405,0.00632769120311,-0.000234223185618
1580310897420895064,0.00140621177833,0.00913994022684,-0.00117111592809
1580310897421764658,0.00175772108968,-0.000351509311352,0.00163956229932
1580310897422369379,0.000351509311352,-0.00703070982581,0.000936892742471
1580310897422376057,-0.00105452793405,-0.0056246725804,0.000468446371235
1580310897422381611,0.0,0.00703070982581,0.00117111592809
1580310897422428740,0.00140621177833,0.0123038730949,0.00210818320348
1580310897422464815,0.00281224902374,0.00316375833509,0.00140533911371
1580310897422472206,0.00351544217937,-0.00632769120311,0.000936892742471
1580310897422511914,0.00210923040104,-0.00105452793405,0.00702704463438
1580310897422551286,0.00105452793405,0.00667920051446,0.00210818320348
1580310897422573467,0.00175772108968,0.00597618189175,-0.00117111592809
1580310897422587666,0.00210923040104,0.0,-0.000702669556853
1580310897422593738,-0.000703018622703,-0.00878843091549,-0.00327929913157
1580310897422609671,-0.000351509311352,-0.00210923040104,-0.000936892742471
