%time,field.x,field.y,field.z
1580310897414353089,0.00351544217937,0.00175772108968,0.00117111592809
1580310897414850408,0.00175772108968,0.00316375833509,-0.00140533911371
1580310897415072693,-0.00386695149072,-0.000351509311352,-0.00140533911371
1580310897415438251,-0.000351509311352,0.000351509311352,0.0
1580310897415514306,0.00386695149072,0.00281224902374,0.0
1580310897415629991,0.00597618189175,0.00492147942477,-0.00257662957472
1580310897419119971,0.00246073971239,0.00281224902374,0.000936892742471
1580310897420101966,0.00210923040104,0.000351509311352,0.0023424063891
1580310897421686660,-0.000351509311352,0.00105452793405,0.00398196868843
1580310897421779907,-0.00246073971239,-0.00281224902374,0.00117111592809
1580310897421792424,-0.00140621177833,-0.00105452793405,-0.000936892742471
1580310897421798215,-0.00351544217937,-0.00210923040104,0.000936892742471
1580310897421814525,-0.00492147942477,-0.000703018622703,-0.000234223185618
1580310897421823610,-0.00773390298144,-0.00597618189175,0.000468446371235
1580310897421832152,0.000351509311352,-0.00667920051446,0.00163956229932
1580310897421842243,0.00105452793405,-0.00316375833509,-0.00163956229932
1580310897421845963,-0.00105452793405,0.00175772108968,0.0
1580310897421850768,-0.00316375833509,0.00210923040104,0.00140533911371
1580310897421856482,-0.00351544217937,0.0,-0.000234223185618
1580310897422307783,-0.00492147942477,-0.000703018622703,0.000936892742471
1580310897423249399,0.0,0.00175772108968,0.00398196868843
1580310897423257108,0.000703018622703,-0.000351509311352,0.00257662957472
1580310897423264541,-0.00386695149072,-0.00386695149072,-0.00163956229932
1580310897423333941,-0.00210923040104,-0.000703018622703,-0.00398196868843
1580310897423338590,0.000351509311352,-0.0056246725804,-0.000468446371235
1580310897423345633,0.000703018622703,0.000703018622703,-0.000702669556853
1580310897423352495,-0.00281224902374,0.0,0.0023424063891
1580310897423368677,-0.00386695149072,0.00105452793405,-0.00117111592809
1580310897423383371,-0.00703070982581,0.00210923040104,0.000936892742471
1580310897423400802,-0.00316375833509,0.0,-0.00210818320348
