%time,field.x,field.y,field.z
1580310897417152817,0.00281224902374,0.00421846080207,0.00163956229932
1580310897418720491,0.00351544217937,0.00175772108968,0.00117111592809
1580310897418736006,0.00175772108968,0.00316375833509,-0.00140533911371
1580310897418752244,-0.00386695149072,-0.000351509311352,-0.00140533911371
1580310897418781383,-0.000351509311352,0.000351509311352,0.0
1580310897418800538,0.00386695149072,0.00281224902374,0.0
1580310897418815054,0.00597618189175,0.00492147942477,-0.00257662957472
1580310897418829697,0.00246073971239,0.00281224902374,0.000936892742471
1580310897418841341,0.00210923040104,0.000351509311352,0.0023424063891
1580310897418857000,-0.000351509311352,0.00105452793405,0.00398196868843
1580310897418897902,-0.00246073971239,-0.00281224902374,0.00117111592809
1580310897418907960,-0.00140621177833,-0.00105452793405,-0.000936892742471
1580310897418925540,-0.00351544217937,-0.00210923040104,0.000936892742471
1580310897418939026,-0.00492147942477,-0.000703018622703,-0.000234223185618
1580310897418959227,-0.00773390298144,-0.00597618189175,0.000468446371235
1580310897418979820,0.000351509311352,-0.00667920051446,0.00163956229932
1580310897419015571,0.00105452793405,-0.00316375833509,-0.00163956229932
1580310897419047101,-0.00105452793405,0.00175772108968,0.0
1580310897419058346,-0.00316375833509,0.00210923040104,0.00140533911371
1580310897419079323,-0.00351544217937,0.0,-0.000234223185618
1580310897419326493,-0.00492147942477,-0.000703018622703,0.000936892742471
1580310897420077357,0.0,0.00175772108968,0.00398196868843
1580310897420308089,0.000703018622703,-0.000351509311352,0.00257662957472
1580310897420683720,-0.00386695149072,-0.00386695149072,-0.00163956229932
1580310897420703517,-0.00210923040104,-0.000703018622703,-0.00398196868843
1580310897420717865,0.000351509311352,-0.0056246725804,-0.000468446371235
1580310897420972651,0.000703018622703,0.000703018622703,-0.000702669556853
1580310897421316795,-0.00281224902374,0.0,0.0023424063891
1580310897422600395,-0.00386695149072,0.00105452793405,-0.00117111592809
1580310897422609302,-0.00703070982581,0.00210923040104,0.000936892742471
1580310897422633586,-0.00316375833509,0.0,-0.00210818320348
1580310897422641147,0.000351509311352,-0.00492147942477,0.0
1580310897422682998,0.00246073971239,-0.00281224902374,0.000468446371235
1580310897422693402,-0.000351509311352,-0.00246073971239,0.000702669556853
1580310897422703106,-0.00246073971239,0.00105452793405,0.00210818320348
1580310897422711076,-0.00140621177833,0.000351509311352,0.00351352231719
1580310897422725253,0.00421846080207,0.000703018622703,0.00140533911371
1580310897422758614,-0.00281224902374,0.00527298873613,0.000936892742471
1580310897422939047,-0.00492147942477,0.00632769120311,-0.000936892742471
1580310897423579340,-0.00351544217937,0.00105452793405,-0.00398196868843
1580310897424404892,-0.00351544217937,-0.000703018622703,-0.000936892742471
1580310897424413446,-0.000703018622703,0.000351509311352,0.0023424063891
1580310897424425166,0.0,0.00351544217937,0.000702669556853
1580310897424437935,-0.00281224902374,0.00175772108968,-0.00117111592809
1580310897424466455,-0.00316375833509,0.0,-0.000936892742471
1580310897424478508,0.000351509311352,-0.000703018622703,0.00374774550281
1580310897424488261,0.00210923040104,0.00386695149072,0.00351352231719
1580310897424495805,0.00316375833509,0.000351509311352,-0.000234223185618
