%time,field.x,field.y,field.z
1580310897415602730,-0.000703018622703,-0.0056246725804,0.00655859826314
1580310897416013552,0.000703018622703,-0.00246073971239,0.000936892742471
1580310897418795180,0.00421846080207,0.0056246725804,0.0
1580310897420346156,0.0056246725804,0.00492147942477,0.00140533911371
1580310897420604584,0.00632769120311,-0.00105452793405,0.00163956229932
1580310897422153255,0.0056246725804,-0.00773390298144,0.00117111592809
1580310897422166350,0.00281224902374,-0.00386695149072,0.00351352231719
1580310897422177060,0.00527298873613,0.00667920051446,-0.000234223185618
1580310897422302716,0.0056246725804,0.0119521892506,-0.00187378548494
1580310897422319204,0.00386695149072,0.0,-0.00281085276034
1580310897422989810,0.000351509311352,-0.00808541229279,0.00163956229932
1580310897423338755,-0.00246073971239,-0.00281224902374,0.00304507594595
1580310897423349916,0.000703018622703,0.00632769120311,0.000936892742471
1580310897423368421,0.00351544217937,0.00738221913716,0.000468446371235
1580310897423378748,-0.00210923040104,-0.000351509311352,0.00281085276034
1580310897423389366,-0.00316375833509,-0.0105461520052,0.00468463824528
1580310897423433824,-0.000703018622703,-0.00456997011342,0.000936892742471
1580310897423445923,-0.00105452793405,0.00632769120311,-0.000234223185618
1580310897423480911,0.00140621177833,0.00913994022684,-0.00117111592809
1580310897423665545,0.00175772108968,-0.000351509311352,0.00163956229932
1580310897424161033,0.000351509311352,-0.00703070982581,0.000936892742471
1580310897424267231,-0.00105452793405,-0.0056246725804,0.000468446371235
1580310897424316256,0.0,0.00703070982581,0.00117111592809
1580310897424336926,0.00140621177833,0.0123038730949,0.00210818320348
1580310897424367186,0.00281224902374,0.00316375833509,0.00140533911371
1580310897424598999,0.00351544217937,-0.00632769120311,0.000936892742471
1580310897425040610,0.00210923040104,-0.00105452793405,0.00702704463438
1580310897425103681,0.00105452793405,0.00667920051446,0.00210818320348
1580310897425115593,0.00175772108968,0.00597618189175,-0.00117111592809
1580310897425313199,0.00210923040104,0.0,-0.000702669556853
1580310897425375339,-0.000703018622703,-0.00878843091549,-0.00327929913157
1580310897425388191,-0.000351509311352,-0.00210923040104,-0.000936892742471
1580310897425446404,0.00246073971239,0.00386695149072,0.000702669556853
1580310897426045842,0.00386695149072,0.00597618189175,0.0
1580310897426504678,0.00246073971239,-0.000703018622703,0.0
1580310897426933877,-0.000351509311352,-0.00632769120311,0.00210818320348
1580310897426943376,-0.00140621177833,-0.00527298873613,0.00515308461651
1580310897426952270,-0.00246073971239,0.0105461520052,0.0
1580310897426956327,0.00492147942477,0.0105461520052,-0.000936892742471
1580310897426965794,0.00140621177833,0.00316375833509,-0.0023424063891
1580310897426973657,-0.00140621177833,-0.0056246725804,0.0
1580310897426978660,0.000351509311352,0.0,-0.000234223185618
1580310897426987210,0.000351509311352,0.00492147942477,0.0
1580310897427047807,0.00386695149072,0.00738221913716,0.00210818320348
1580310897427057249,0.00316375833509,0.00281224902374,0.00304507594595
1580310897427470903,0.000703018622703,-0.00386695149072,0.00210818320348
1580310897427478922,0.0,0.00105452793405,0.00257662957472
1580310897427485679,0.00140621177833,0.00843692160414,0.00140533911371
1580310897427491176,0.00667920051446,0.00738221913716,-0.000468446371235
1580310897427500500,0.00456997011342,-0.00281224902374,-0.00445041505966
1580310897427510417,-0.00105452793405,-0.00843692160414,-0.0023424063891
1580310897427521711,-0.00316375833509,-0.00386695149072,0.00163956229932
1580310897427943324,0.0,0.00281224902374,0.00187378548494
1580310897427947182,0.00105452793405,0.00738221913716,-0.000468446371235
1580310897427956911,0.00105452793405,0.00105452793405,0.00257662957472
1580310897427960753,-0.000703018622703,-0.00281224902374,0.00421619187404
1580310897427964906,-0.00105452793405,-0.000703018622703,0.00374774550281
1580310897427972551,0.00175772108968,0.00246073971239,0.00304507594595
1580310897427982008,0.00386695149072,0.00878843091549,-0.00304507594595
